Results for node = 1
    time [d]    temperature [K]    growth [/]    nucleation [/]   Css [wt.ppm]    Cp [wt.ppm]   
   3.0858E+00      7.0964E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.0879E+00      7.0934E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.0900E+00      7.0904E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.0921E+00      7.0874E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.0941E+00      7.0844E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.0962E+00      7.0814E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.0983E+00      7.0784E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1004E+00      7.0754E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1025E+00      7.0724E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1046E+00      7.0694E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1066E+00      7.0664E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1087E+00      7.0634E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1108E+00      7.0604E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1129E+00      7.0574E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1150E+00      7.0544E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1171E+00      7.0514E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1191E+00      7.0484E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1212E+00      7.0454E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1233E+00      7.0424E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1254E+00      7.0394E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1275E+00      7.0364E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1296E+00      7.0334E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1316E+00      7.0304E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1337E+00      7.0274E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1358E+00      7.0244E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1379E+00      7.0214E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1400E+00      7.0184E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1421E+00      7.0154E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1441E+00      7.0124E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1462E+00      7.0094E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1483E+00      7.0064E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1504E+00      7.0034E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1525E+00      7.0004E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1546E+00      6.9974E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1566E+00      6.9944E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1587E+00      6.9914E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1608E+00      6.9884E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1629E+00      6.9854E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1650E+00      6.9824E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1671E+00      6.9794E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1692E+00      6.9764E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1712E+00      6.9734E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1733E+00      6.9704E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1754E+00      6.9674E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1775E+00      6.9644E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1796E+00      6.9614E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1817E+00      6.9584E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1837E+00      6.9554E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1858E+00      6.9524E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1879E+00      6.9494E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1900E+00      6.9464E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1921E+00      6.9434E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1942E+00      6.9404E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1962E+00      6.9374E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.1983E+00      6.9344E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2004E+00      6.9314E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2025E+00      6.9284E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2046E+00      6.9254E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2067E+00      6.9224E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2088E+00      6.9194E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2108E+00      6.9164E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2129E+00      6.9134E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2150E+00      6.9104E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2171E+00      6.9074E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2192E+00      6.9044E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2213E+00      6.9014E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2233E+00      6.8984E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2254E+00      6.8954E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2275E+00      6.8924E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2296E+00      6.8894E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2317E+00      6.8864E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2338E+00      6.8834E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2359E+00      6.8804E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2379E+00      6.8774E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2400E+00      6.8744E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2421E+00      6.8714E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2442E+00      6.8684E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2463E+00      6.8654E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2484E+00      6.8624E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2504E+00      6.8594E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2525E+00      6.8564E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2546E+00      6.8534E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2567E+00      6.8504E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2588E+00      6.8474E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2609E+00      6.8444E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2629E+00      6.8414E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2650E+00      6.8384E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2671E+00      6.8353E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2692E+00      6.8323E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2713E+00      6.8293E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2734E+00      6.8263E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2755E+00      6.8233E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2776E+00      6.8203E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2797E+00      6.8173E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2817E+00      6.8143E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2838E+00      6.8113E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2859E+00      6.8083E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2880E+00      6.8053E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2901E+00      6.8022E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2922E+00      6.7992E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2943E+00      6.7962E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2964E+00      6.7932E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.2985E+00      6.7902E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3005E+00      6.7872E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3026E+00      6.7842E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3047E+00      6.7812E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3068E+00      6.7782E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3089E+00      6.7752E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3110E+00      6.7721E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3131E+00      6.7691E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3152E+00      6.7661E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3173E+00      6.7631E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3194E+00      6.7601E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3215E+00      6.7571E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3235E+00      6.7541E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3256E+00      6.7511E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3277E+00      6.7481E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3298E+00      6.7451E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3319E+00      6.7421E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3340E+00      6.7390E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3361E+00      6.7360E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3382E+00      6.7330E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3403E+00      6.7300E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3424E+00      6.7270E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3444E+00      6.7240E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3465E+00      6.7210E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3486E+00      6.7180E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3507E+00      6.7150E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3528E+00      6.7120E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3549E+00      6.7089E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3570E+00      6.7059E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3591E+00      6.7029E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3612E+00      6.6999E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3633E+00      6.6969E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3653E+00      6.6939E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3674E+00      6.6909E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3695E+00      6.6879E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3716E+00      6.6849E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3737E+00      6.6819E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3758E+00      6.6788E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3779E+00      6.6758E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3800E+00      6.6728E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3821E+00      6.6698E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3842E+00      6.6668E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3862E+00      6.6638E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3883E+00      6.6608E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3904E+00      6.6578E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3925E+00      6.6548E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3946E+00      6.6518E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3967E+00      6.6488E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.3988E+00      6.6457E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4009E+00      6.6427E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4030E+00      6.6397E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4051E+00      6.6367E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4072E+00      6.6337E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4093E+00      6.6307E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4113E+00      6.6277E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4134E+00      6.6247E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4155E+00      6.6216E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4176E+00      6.6186E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4197E+00      6.6156E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4218E+00      6.6126E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4239E+00      6.6096E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4260E+00      6.6066E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4281E+00      6.6036E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4302E+00      6.6006E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4323E+00      6.5976E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4343E+00      6.5945E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4364E+00      6.5915E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4385E+00      6.5885E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4406E+00      6.5855E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4427E+00      6.5825E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4448E+00      6.5795E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4469E+00      6.5765E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4490E+00      6.5735E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4511E+00      6.5704E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4532E+00      6.5674E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4553E+00      6.5644E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4574E+00      6.5614E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4594E+00      6.5584E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4615E+00      6.5554E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4636E+00      6.5524E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4657E+00      6.5494E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4678E+00      6.5463E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4699E+00      6.5433E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4720E+00      6.5403E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4741E+00      6.5373E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4762E+00      6.5343E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4783E+00      6.5313E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4804E+00      6.5283E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4825E+00      6.5253E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4845E+00      6.5223E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4866E+00      6.5192E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4887E+00      6.5162E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4908E+00      6.5132E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4929E+00      6.5102E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4950E+00      6.5072E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4971E+00      6.5042E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.4992E+00      6.5012E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5013E+00      6.4981E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5034E+00      6.4951E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5055E+00      6.4921E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5076E+00      6.4891E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5097E+00      6.4861E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5118E+00      6.4831E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5138E+00      6.4801E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5159E+00      6.4771E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5180E+00      6.4740E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5201E+00      6.4710E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5222E+00      6.4680E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5243E+00      6.4650E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5264E+00      6.4620E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5285E+00      6.4590E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5306E+00      6.4559E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5327E+00      6.4529E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5348E+00      6.4499E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5369E+00      6.4469E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5390E+00      6.4439E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5411E+00      6.4409E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5432E+00      6.4379E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5452E+00      6.4349E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5473E+00      6.4318E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5494E+00      6.4288E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5515E+00      6.4258E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5536E+00      6.4228E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5557E+00      6.4198E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5578E+00      6.4167E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5599E+00      6.4137E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5620E+00      6.4107E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5641E+00      6.4077E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5662E+00      6.4047E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5683E+00      6.4017E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5704E+00      6.3987E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5725E+00      6.3956E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5746E+00      6.3926E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5767E+00      6.3896E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5788E+00      6.3866E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5809E+00      6.3836E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5830E+00      6.3805E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5850E+00      6.3775E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5871E+00      6.3745E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5892E+00      6.3715E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5913E+00      6.3685E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5934E+00      6.3654E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5955E+00      6.3624E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5976E+00      6.3594E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.5997E+00      6.3564E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6018E+00      6.3534E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6039E+00      6.3504E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6060E+00      6.3474E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6081E+00      6.3444E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6102E+00      6.3413E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6123E+00      6.3383E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6144E+00      6.3353E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6165E+00      6.3323E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6186E+00      6.3292E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6207E+00      6.3262E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6228E+00      6.3232E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6249E+00      6.3202E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6269E+00      6.3172E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6290E+00      6.3142E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6311E+00      6.3112E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6332E+00      6.3082E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6353E+00      6.3051E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6374E+00      6.3021E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6395E+00      6.2991E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6416E+00      6.2961E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6437E+00      6.2931E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6458E+00      6.2901E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6479E+00      6.2870E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6500E+00      6.2840E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6521E+00      6.2810E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
   3.6542E+00      6.2780E+02      0.0000E+00      0.0000E+00      2.0000E+02     -4.8541E-05   
